"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 17 22:42:32 UTC 2021","Wed Mar 17 22:42:32 UTC 2021","0","","functions/power_2/tests.lgt::tests","","tests","","iso_power_2_06",""
"passed","Wed Mar 17 22:42:16 UTC 2021","Wed Mar 17 22:42:16 UTC 2021","0","","functions/max_2/tests.lgt::tests","","tests","","lgt_max_2_07",""
"passed","Wed Mar 17 22:45:49 UTC 2021","Wed Mar 17 22:45:49 UTC 2021","1","","predicates/get_code_2/tests.lgt::tests","","tests","","lgt_get_code_2_19",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_13",""
"passed","Wed Mar 17 22:45:33 UTC 2021","Wed Mar 17 22:45:33 UTC 2021","1","","predicates/format_3/tests.lgt::tests","","tests","","lgt_format_3_canonical",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","sics_current_op_3_43",""
"passed","Wed Mar 17 22:48:10 UTC 2021","Wed Mar 17 22:48:10 UTC 2021","0","","predicates/setup_call_cleanup_3/tests.lgt::tests","","tests","","swi_setup_call_cleanup_3_08",""
"passed","Wed Mar 17 22:43:50 UTC 2021","Wed Mar 17 22:43:50 UTC 2021","0","","predicates/atom_codes_2/tests.lgt::tests","","tests","","lgt_atom_codes_2_13",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_35",""
"passed","Wed Mar 17 22:42:32 UTC 2021","Wed Mar 17 22:42:32 UTC 2021","0","","functions/power_2/tests.lgt::tests","","tests","","iso_power_2_04",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","lgt_call_1_16",""
"passed","Wed Mar 17 22:41:49 UTC 2021","Wed Mar 17 22:41:49 UTC 2021","0","","functions/float_integer_part_1/tests.lgt::tests","","tests","","lgt_float_integer_part_1_06",""
"passed","Wed Mar 17 22:47:31 UTC 2021","Wed Mar 17 22:47:31 UTC 2021","0","","predicates/put_code_2/tests.lgt::tests","","tests","","sics_put_code_2_11",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_08",""
"passed","Wed Mar 17 22:46:24 UTC 2021","Wed Mar 17 22:46:24 UTC 2021","0","","predicates/nonvar_1/tests.lgt::tests","","tests","","iso_nonvar_1_01",""
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","sics_get_byte_2_12",""
"passed","Wed Mar 17 22:41:02 UTC 2021","Wed Mar 17 22:41:02 UTC 2021","0","","functions/bitwise_left_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_left_shift_1_08",""
"skipped","Wed Mar 17 22:48:41 UTC 2021","Wed Mar 17 22:48:41 UTC 2021","0","","predicates/unify_2/tests.lgt::tests","","tests","","iso_unify_2_16",""
"passed","Wed Mar 17 22:49:13 UTC 2021","Wed Mar 17 22:49:13 UTC 2021","0","","syntax/lists/tests.lgt::tests","","tests","","lgt_list_07",""
"passed","Wed Mar 17 22:48:18 UTC 2021","Wed Mar 17 22:48:18 UTC 2021","1","","predicates/stream_property_2/tests.lgt::tests","","tests","","iso_stream_property_2_01",""
"passed","Wed Mar 17 22:45:29 UTC 2021","Wed Mar 17 22:45:29 UTC 2021","1","","predicates/format_2/tests.lgt::tests","","tests","","lgt_format_2_write",""
"passed","Wed Mar 17 22:48:41 UTC 2021","Wed Mar 17 22:48:41 UTC 2021","0","","predicates/unify_2/tests.lgt::tests","","tests","","iso_unify_2_10",""
"passed","Wed Mar 17 22:42:20 UTC 2021","Wed Mar 17 22:42:20 UTC 2021","0","","functions/min_2/tests.lgt::tests","","tests","","lgt_min_2_13",""
"passed","Wed Mar 17 22:40:11 UTC 2021","Wed Mar 17 22:40:11 UTC 2021","0","","control/soft_cut_2_3/tests.lgt::tests","","tests","","lgt_soft_cut_2_3_18",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","sics_put_byte_2_11",""
"passed","Wed Mar 17 22:43:27 UTC 2021","Wed Mar 17 22:43:27 UTC 2021","0","","predicates/arithmetic_comparison/tests.lgt::tests","","tests","","iso_arithmetic_comparison_23",""
"passed","Wed Mar 17 22:49:09 UTC 2021","Wed Mar 17 22:49:09 UTC 2021","1","","syntax/double_quoted_terms/tests.lgt::tests","","tests","","iso_double_quoted_term_07",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","lgt_current_op_3_47",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","0","","syntax/operators/tests.lgt::tests","","tests","","lgt_operators_51",""
"skipped","Wed Mar 17 22:46:28 UTC 2021","Wed Mar 17 22:46:28 UTC 2021","0","","predicates/not_1/tests.lgt::tests","","tests","","iso_not_1_08",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","lgt_setof_3_33",""
"passed","Wed Mar 17 22:40:50 UTC 2021","Wed Mar 17 22:40:50 UTC 2021","0","","functions/atanh_1/tests.lgt::tests","","tests","","lgt_atanh_1_02",""
"passed","Wed Mar 17 22:42:28 UTC 2021","Wed Mar 17 22:42:28 UTC 2021","0","","functions/pi_0/tests.lgt::tests","","tests","","iso_pi_0_01",""
"passed","Wed Mar 17 22:46:01 UTC 2021","Wed Mar 17 22:46:01 UTC 2021","0","","predicates/integer_1/tests.lgt::tests","","tests","","iso_integer_1_03",""
"passed","Wed Mar 17 22:41:26 UTC 2021","Wed Mar 17 22:41:26 UTC 2021","0","","functions/div_2/tests.lgt::tests","","tests","","lgt_div_2_02",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_09",""
"passed","Wed Mar 17 22:49:09 UTC 2021","Wed Mar 17 22:49:09 UTC 2021","1","","syntax/double_quoted_terms/tests.lgt::tests","","tests","","iso_double_quoted_term_06",""
"passed","Wed Mar 17 22:45:33 UTC 2021","Wed Mar 17 22:45:33 UTC 2021","1","","predicates/format_3/tests.lgt::tests","","tests","","lgt_format_3_ignore",""
"passed","Wed Mar 17 22:47:58 UTC 2021","Wed Mar 17 22:47:58 UTC 2021","0","","predicates/set_prolog_flag_2/tests.lgt::tests","","tests","","iso_set_prolog_flag_2_03",""
"passed","Wed Mar 17 22:48:41 UTC 2021","Wed Mar 17 22:48:41 UTC 2021","0","","predicates/unify_2/tests.lgt::tests","","tests","","iso_unify_2_08",""
"passed","Wed Mar 17 22:47:11 UTC 2021","Wed Mar 17 22:47:11 UTC 2021","0","","predicates/peek_code_2/tests.lgt::tests","","tests","","sics_peek_code_2_07",""
"passed","Wed Mar 17 22:42:16 UTC 2021","Wed Mar 17 22:42:16 UTC 2021","0","","functions/max_2/tests.lgt::tests","","tests","","lgt_max_2_12",""
"passed","Wed Mar 17 22:43:46 UTC 2021","Wed Mar 17 22:43:46 UTC 2021","0","","predicates/atom_chars_2/tests.lgt::tests","","tests","","eddbali_atom_chars_2_09",""
"passed","Wed Mar 17 22:41:14 UTC 2021","Wed Mar 17 22:41:14 UTC 2021","0","","functions/ceiling_1/tests.lgt::tests","","tests","","lgt_ceiling_1_04",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_16",""
"passed","Wed Mar 17 22:46:01 UTC 2021","Wed Mar 17 22:46:01 UTC 2021","0","","predicates/integer_1/tests.lgt::tests","","tests","","iso_integer_1_04",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_10",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","iso_integer_power_2_06",""
"passed","Wed Mar 17 22:41:06 UTC 2021","Wed Mar 17 22:41:06 UTC 2021","0","","functions/bitwise_or_2/tests.lgt::tests","","tests","","lgt_bitwise_or_1_09",""
"passed","Wed Mar 17 22:40:19 UTC 2021","Wed Mar 17 22:40:19 UTC 2021","0","","control/true_0/tests.lgt::tests","","tests","","iso_true_0_01",""
"passed","Wed Mar 17 22:43:27 UTC 2021","Wed Mar 17 22:43:27 UTC 2021","0","","predicates/arithmetic_comparison/tests.lgt::tests","","tests","","iso_arithmetic_comparison_12",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_27",""
"passed","Wed Mar 17 22:39:59 UTC 2021","Wed Mar 17 22:39:59 UTC 2021","0","","control/if_3/tests.lgt::tests","","tests","","if_3_11",""
"passed","Wed Mar 17 22:41:26 UTC 2021","Wed Mar 17 22:41:26 UTC 2021","0","","functions/div_2/tests.lgt::tests","","tests","","lgt_div_2_06",""
"passed","Wed Mar 17 22:42:12 UTC 2021","Wed Mar 17 22:42:12 UTC 2021","0","","functions/log_2/tests.lgt::tests","","tests","","lgt_log_2_05",""
"passed","Wed Mar 17 22:44:06 UTC 2021","Wed Mar 17 22:44:06 UTC 2021","0","","predicates/bagof_3/tests.lgt::tests","","tests","","iso_bagof_3_13",""
"passed","Wed Mar 17 22:45:45 UTC 2021","Wed Mar 17 22:45:45 UTC 2021","0","","predicates/get_char_2/tests.lgt::tests","","tests","","sics_get_char_2_07",""
"passed","Wed Mar 17 22:48:10 UTC 2021","Wed Mar 17 22:48:10 UTC 2021","0","","predicates/setup_call_cleanup_3/tests.lgt::tests","","tests","","swi_setup_call_cleanup_3_03",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","1","","predicates/write_term_3/tests.lgt::tests","","tests","","lgt_write_term_3_29",""
"passed","Wed Mar 17 22:48:14 UTC 2021","Wed Mar 17 22:48:14 UTC 2021","0","","predicates/sort_2/tests.lgt::tests","","tests","","eclipse_sort_2_11",""
"passed","Wed Mar 17 22:46:28 UTC 2021","Wed Mar 17 22:46:28 UTC 2021","0","","predicates/not_1/tests.lgt::tests","","tests","","iso_not_1_01",""
"passed","Wed Mar 17 22:46:24 UTC 2021","Wed Mar 17 22:46:24 UTC 2021","0","","predicates/nonvar_1/tests.lgt::tests","","tests","","iso_nonvar_1_03",""
"passed","Wed Mar 17 22:44:58 UTC 2021","Wed Mar 17 22:44:58 UTC 2021","0","","predicates/current_predicate_1/tests.lgt::tests","","tests","","iso_current_predicate_1_05",""
"passed","Wed Mar 17 22:45:02 UTC 2021","Wed Mar 17 22:45:02 UTC 2021","0","","predicates/current_prolog_flag_2/tests.lgt::tests","","tests","","iso_current_prolog_flag_2_02",""
"passed","Wed Mar 17 22:46:17 UTC 2021","Wed Mar 17 22:46:17 UTC 2021","0","","predicates/msort_2/tests.lgt::tests","","tests","","lgt_msort_2_06",""
"passed","Wed Mar 17 22:44:58 UTC 2021","Wed Mar 17 22:44:58 UTC 2021","0","","predicates/current_predicate_1/tests.lgt::tests","","tests","","iso_current_predicate_1_16",""
"passed","Wed Mar 17 22:44:18 UTC 2021","Wed Mar 17 22:44:18 UTC 2021","0","","predicates/callable_1/tests.lgt::tests","","tests","","iso_callable_1_01",""
"passed","Wed Mar 17 22:46:40 UTC 2021","Wed Mar 17 22:46:40 UTC 2021","0","","predicates/number_chars_2/tests.lgt::tests","","tests","","iso_number_chars_2_08",""
"passed","Wed Mar 17 22:47:43 UTC 2021","Wed Mar 17 22:47:43 UTC 2021","0","","predicates/retract_1/tests.lgt::tests","","tests","","iso_retract_1_06",""
"passed","Wed Mar 17 22:41:10 UTC 2021","Wed Mar 17 22:41:10 UTC 2021","0","","functions/bitwise_right_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_right_shift_2_13",""
"passed","Wed Mar 17 22:49:13 UTC 2021","Wed Mar 17 22:49:13 UTC 2021","0","","syntax/lists/tests.lgt::tests","","tests","","lgt_list_08",""
"passed","Wed Mar 17 22:47:00 UTC 2021","Wed Mar 17 22:47:00 UTC 2021","0","","predicates/open_4/tests.lgt::tests","","tests","","lgt_open_4_25",""
"passed","Wed Mar 17 22:45:21 UTC 2021","Wed Mar 17 22:45:21 UTC 2021","0","","predicates/flush_output_1/tests.lgt::tests","","tests","","eclipse_flush_output_1_08",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","sics_op_3_26",""
"passed","Wed Mar 17 22:40:11 UTC 2021","Wed Mar 17 22:40:11 UTC 2021","0","","control/soft_cut_2_3/tests.lgt::tests","","tests","","commons_soft_cut_2_3_10",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","lgt_number_codes_2_24",""
"passed","Wed Mar 17 22:44:14 UTC 2021","Wed Mar 17 22:44:14 UTC 2021","0","","predicates/call_N/tests.lgt::tests","","tests","","iso_call_N_02",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","lgt_close_2_18",""
"passed","Wed Mar 17 22:39:59 UTC 2021","Wed Mar 17 22:39:59 UTC 2021","0","","control/if_3/tests.lgt::tests","","tests","","if_3_09",""
"passed","Wed Mar 17 22:48:37 UTC 2021","Wed Mar 17 22:48:37 UTC 2021","0","","predicates/term_variables_2/tests.lgt::tests","","tests","","iso_term_variables_2_02",""
"passed","Wed Mar 17 22:46:09 UTC 2021","Wed Mar 17 22:46:09 UTC 2021","0","","predicates/keysort_2/tests.lgt::tests","","tests","","eclipse_keysort_2_07",""
"passed","Wed Mar 17 22:39:52 UTC 2021","Wed Mar 17 22:39:52 UTC 2021","0","","control/fail_0/tests.lgt::tests","","tests","","iso_fail_0_01",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","iso_abolish_1_02",""
"passed","Wed Mar 17 22:41:06 UTC 2021","Wed Mar 17 22:41:06 UTC 2021","0","","functions/bitwise_or_2/tests.lgt::tests","","tests","","iso_bitwise_or_2_01",""
"passed","Wed Mar 17 22:43:27 UTC 2021","Wed Mar 17 22:43:27 UTC 2021","0","","predicates/arithmetic_comparison/tests.lgt::tests","","tests","","iso_arithmetic_comparison_10",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_23",""
"passed","Wed Mar 17 22:43:54 UTC 2021","Wed Mar 17 22:43:54 UTC 2021","0","","predicates/atom_concat_3/tests.lgt::tests","","tests","","iso_atom_concat_3_04",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_21",""
"passed","Wed Mar 17 22:46:36 UTC 2021","Wed Mar 17 22:46:36 UTC 2021","0","","predicates/number_1/tests.lgt::tests","","tests","","iso_number_1_04",""
"passed","Wed Mar 17 22:48:26 UTC 2021","Wed Mar 17 22:48:26 UTC 2021","0","","predicates/subsumes_term_2/tests.lgt::tests","","tests","","iso_subsumes_term_2_02",""
"skipped","Wed Mar 17 22:46:32 UTC 2021","Wed Mar 17 22:46:32 UTC 2021","0","","predicates/not_unifiable_2/tests.lgt::tests","","tests","","iso_not_unifiable_2_15",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_48",""
"passed","Wed Mar 17 22:47:00 UTC 2021","Wed Mar 17 22:47:00 UTC 2021","0","","predicates/open_4/tests.lgt::tests","","tests","","lgt_open_4_26",""
"passed","Wed Mar 17 22:42:39 UTC 2021","Wed Mar 17 22:42:39 UTC 2021","0","","functions/round_1/tests.lgt::tests","","tests","","iso_round_1_02",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","iso_univ_2_11",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_25",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","sics_op_3_22",""
"passed","Wed Mar 17 22:44:42 UTC 2021","Wed Mar 17 22:44:42 UTC 2021","0","","predicates/copy_term_2/tests.lgt::tests","","tests","","iso_copy_term_2_07",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","0","","predicates/read_term_3/tests.lgt::tests","","tests","","sics_read_term_3_10",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","1","","predicates/read_term_3/tests.lgt::tests","","tests","","lgt_read_term_3_25",""
"passed","Wed Mar 17 22:47:11 UTC 2021","Wed Mar 17 22:47:11 UTC 2021","1","","predicates/peek_code_2/tests.lgt::tests","","tests","","iso_peek_code_2_04",""
"passed","Wed Mar 17 22:48:53 UTC 2021","Wed Mar 17 22:48:53 UTC 2021","0","","predicates/var_1/tests.lgt::tests","","tests","","iso_var_1_04",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_01",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","eddbali_number_codes_2_14",""
"passed","Wed Mar 17 22:42:20 UTC 2021","Wed Mar 17 22:42:20 UTC 2021","0","","functions/min_2/tests.lgt::tests","","tests","","iso_min_2_02",""
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","lgt_get_byte_2_19",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_53",""
"passed","Wed Mar 17 22:45:13 UTC 2021","Wed Mar 17 22:45:13 UTC 2021","0","","predicates/findall_4/tests.lgt::tests","","tests","","commons_findall_4_05",""
"passed","Wed Mar 17 22:41:02 UTC 2021","Wed Mar 17 22:41:02 UTC 2021","0","","functions/bitwise_left_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_left_shift_2_11",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","eddbali_abolish_1_07",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","lgt_close_2_08",""
"passed","Wed Mar 17 22:47:04 UTC 2021","Wed Mar 17 22:47:04 UTC 2021","0","","predicates/peek_byte_2/tests.lgt::tests","","tests","","sics_peek_byte_2_12",""
"passed","Wed Mar 17 22:45:10 UTC 2021","Wed Mar 17 22:45:10 UTC 2021","0","","predicates/findall_3/tests.lgt::tests","","tests","","iso_findall_3_06",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","iso_setof_3_16",""
"passed","Wed Mar 17 22:48:45 UTC 2021","Wed Mar 17 22:48:45 UTC 2021","0","","predicates/unify_with_occurs_check_2/tests.lgt::tests","","tests","","iso_unify_with_occurs_check_2_03",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","1","","predicates/write_term_3/tests.lgt::tests","","tests","","lgt_write_term_3_25",""
"passed","Wed Mar 17 22:40:58 UTC 2021","Wed Mar 17 22:40:58 UTC 2021","0","","functions/bitwise_complement_1/tests.lgt::tests","","tests","","lgt_bitwise_complement_1_07",""
"passed","Wed Mar 17 22:49:13 UTC 2021","Wed Mar 17 22:49:13 UTC 2021","0","","syntax/lists/tests.lgt::tests","","tests","","lgt_list_09",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","2","","predicates/read_term_3/tests.lgt::tests","","tests","","sics_read_term_3_21",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","iso_univ_2_05",""
"passed","Wed Mar 17 22:45:49 UTC 2021","Wed Mar 17 22:45:49 UTC 2021","1","","predicates/get_code_2/tests.lgt::tests","","tests","","iso_get_code_2_05",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","0","","predicates/read_term_3/tests.lgt::tests","","tests","","lgt_read_term_3_32",""
"passed","Wed Mar 17 22:47:50 UTC 2021","Wed Mar 17 22:47:50 UTC 2021","0","","predicates/set_input_1/tests.lgt::tests","","tests","","sics_set_input_1_3",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","lgt_term_comparison_29",""
"passed","Wed Mar 17 22:48:14 UTC 2021","Wed Mar 17 22:48:14 UTC 2021","0","","predicates/sort_2/tests.lgt::tests","","tests","","iso_sort_2_01",""
"passed","Wed Mar 17 22:43:54 UTC 2021","Wed Mar 17 22:43:54 UTC 2021","0","","predicates/atom_concat_3/tests.lgt::tests","","tests","","lgt_atom_concat_3_16",""
"passed","Wed Mar 17 22:48:45 UTC 2021","Wed Mar 17 22:48:45 UTC 2021","0","","predicates/unify_with_occurs_check_2/tests.lgt::tests","","tests","","iso_unify_with_occurs_check_2_04",""
"skipped","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_34",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","sics_op_3_20",""
"passed","Wed Mar 17 22:49:01 UTC 2021","Wed Mar 17 22:49:01 UTC 2021","1","","syntax/atoms/tests.lgt::tests","","tests","","iso_atom_01",""
"passed","Wed Mar 17 22:43:39 UTC 2021","Wed Mar 17 22:43:39 UTC 2021","1","","predicates/at_end_of_stream_1/tests.lgt::tests","","tests","","lgt_at_end_of_stream_1_12",""
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","sics_get_byte_2_06",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","iso_op_3_14",""
"passed","Wed Mar 17 22:41:14 UTC 2021","Wed Mar 17 22:41:14 UTC 2021","0","","functions/ceiling_1/tests.lgt::tests","","tests","","lgt_ceiling_1_06",""
"passed","Wed Mar 17 22:47:27 UTC 2021","Wed Mar 17 22:47:27 UTC 2021","3","","predicates/put_char_2/tests.lgt::tests","","tests","","iso_put_char_2_02",""
"passed","Wed Mar 17 22:47:50 UTC 2021","Wed Mar 17 22:47:50 UTC 2021","0","","predicates/set_input_1/tests.lgt::tests","","tests","","sics_set_input_1_2",""
"passed","Wed Mar 17 22:42:24 UTC 2021","Wed Mar 17 22:42:24 UTC 2021","0","","functions/mod_2/tests.lgt::tests","","tests","","iso_mod_2_03",""
"passed","Wed Mar 17 22:48:26 UTC 2021","Wed Mar 17 22:48:26 UTC 2021","0","","predicates/subsumes_term_2/tests.lgt::tests","","tests","","iso_subsumes_term_2_04",""
"passed","Wed Mar 17 22:40:27 UTC 2021","Wed Mar 17 22:40:27 UTC 2021","0","","functions/acos_1/tests.lgt::tests","","tests","","lgt_acos_1_04",""
"passed","Wed Mar 17 22:48:37 UTC 2021","Wed Mar 17 22:48:37 UTC 2021","0","","predicates/term_variables_2/tests.lgt::tests","","tests","","eclipse_term_variables_2_10",""
"passed","Wed Mar 17 22:49:25 UTC 2021","Wed Mar 17 22:49:25 UTC 2021","0","","syntax/terms/tests.lgt::tests","","tests","","iso_term_03",""
"passed","Wed Mar 17 22:44:38 UTC 2021","Wed Mar 17 22:44:38 UTC 2021","0","","predicates/compound_1/tests.lgt::tests","","tests","","iso_compound_1_05",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","sics_number_codes_2_15",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_16",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","eddbali_number_codes_2_11",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","lgt_integer_power_2_10",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_14",""
"passed","Wed Mar 17 22:40:31 UTC 2021","Wed Mar 17 22:40:31 UTC 2021","0","","functions/acosh_1/tests.lgt::tests","","tests","","lgt_acosh_1_03",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","eddbali_sub_atom_5_09",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","sics_put_byte_2_13",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_14",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","iso_call_1_01",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","sics_number_codes_2_21",""
"passed","Wed Mar 17 22:42:24 UTC 2021","Wed Mar 17 22:42:24 UTC 2021","0","","functions/mod_2/tests.lgt::tests","","tests","","iso_mod_2_04",""
"passed","Wed Mar 17 22:41:10 UTC 2021","Wed Mar 17 22:41:10 UTC 2021","0","","functions/bitwise_right_shift_2/tests.lgt::tests","","tests","","iso_bitwise_right_shift_2_02",""
